"","sourcePath","transactionId","totalConversions"
"2649","google > (direct) > google","e6ee90d14546ac3db1ed964867e0ad7c",1
"2650","google > (direct) > google > bestedu.pl > onet.pl","3b79845fd5657ada3f43944fe88bd040",1
"2651","google > (direct) > google > bestedu.pl > google","3b79845fd5657ada3f43944fe88bd040",1
"2652","google > (direct) > google > bestedu.pl > google > google > google > bestedu.pl > google","3b79845fd5657ada3f43944fe88bd040",1
"2653","google > (direct) > google > onet.pl > google","3b79845fd5657ada3f43944fe88bd040",1
"2654","google > (direct) > google > google","aba54f007614c470535b982adeb97b52",1
"2655","google > (direct) > google > google","ead21b50855ccd78a762b177dda51ffe",1
"2656","google > (direct) > google > google > onet.pl > bestedu.pl","40159de951ee77f7f6d0afb99c1dda6a",1
"2657","google > (direct) > google > google > google","1d7b3d2e66f21bb2f663fc9a692c026b",1
"2658","google > (direct) > google > google > google","997f6cf5da4acaad68ab7736e4a8abec",1
"2659","google > (direct) > google > google > google > onet.pl","3b79845fd5657ada3f43944fe88bd040",1
"2660","google > (direct) > google > google > google > onet.pl > bestedu.pl > bestedu.pl","3b79845fd5657ada3f43944fe88bd040",1
"2661","google > (direct) > google > google > google > onet.pl > bestedu.pl > bestedu.pl > google > onet.pl","3b79845fd5657ada3f43944fe88bd040",1
"2662","google > (direct) > google > google > google > onet.pl > instagram > bestedu.pl","3b79845fd5657ada3f43944fe88bd040",1
"2663","google > (direct) > google > google > google > google > google","3b79845fd5657ada3f43944fe88bd040",1
"2664","google > (direct) > google > google > google > google > google > google > google > google > google > google > google > google > google > google > google > (direct) > (direct) > google > google > google > google > google > google > google > google > google > google > google > (direct) > google > google","3b79845fd5657ada3f43944fe88bd040",1
"2665","google > (direct) > google > google > google > google > google > google > google > google > google > google > google > google > google > google > google > (direct) > (direct) > google > google > google > google > google > google > google > google > google > google > google > (direct) > google > google > google","3b79845fd5657ada3f43944fe88bd040",1
"2666","google > (direct) > google > google > google > google > google > (direct)","3b79845fd5657ada3f43944fe88bd040",1
"2667","google > (direct) > google > google > google > google > google > (direct) > google","3b79845fd5657ada3f43944fe88bd040",1
"2668","google > (direct) > google > google > google > google > google > (direct) > google > google > google","3b79845fd5657ada3f43944fe88bd040",1
"2669","google > (direct) > google > google > google > google > google > (direct) > google > google > google > google > google","3b79845fd5657ada3f43944fe88bd040",1
"2670","google > (direct) > google > google > google > google > google > (direct) > google > google > google > google > google > google > google","3b79845fd5657ada3f43944fe88bd040",1
"2671","google > (direct) > google > google > google > google > google > (direct) > google > google > google > google > google > google > google > google","3b79845fd5657ada3f43944fe88bd040",1
"2672","google > (direct) > google > google > google > google > google > (direct) > google > google > google > google > google > google > google > google > google","3b79845fd5657ada3f43944fe88bd040",1
"2673","google > (direct) > google > google > google > google > google > (direct) > google > google > google > google > google > google > google > google > google > google","3b79845fd5657ada3f43944fe88bd040",1
"2674","google > (direct) > google > google > google > google > google > (direct) > google > google > google > google > google > google > google > google > google > google > (direct) > (direct)","3b79845fd5657ada3f43944fe88bd040",1
"2675","google > (direct) > google > google > google > google > google > (direct) > google > google > google > google > google > google > google > google > google > google > (direct) > (direct) > (direct)","3b79845fd5657ada3f43944fe88bd040",1
"2676","google > (direct) > google > google > google > (direct) > google > google > google","3b79845fd5657ada3f43944fe88bd040",1
"2677","google > (direct) > google > google > google > (direct) > google > google > google > onet.pl > bestedu.pl > onet.pl","3b79845fd5657ada3f43944fe88bd040",1
"2678","google > (direct) > google > google > (direct)","85dd04222e03663295905d086a44222f",1
"2679","google > (direct) > google > google > (direct)","c2a0dc82e880419ddb5fe982ac324349",1
"2680","google > (direct) > google > google > (direct) > google > google > google > google > google > google > google > google > google > google > google > google > google > google > google > (direct) > (direct) > google > google > google > google > google > google > google > google","3b79845fd5657ada3f43944fe88bd040",1
"2681","google > (direct) > google > google > (direct) > google > google > google > google > google > google > google > google > google > google > google > google > google > google > google > (direct) > (direct) > google > google > google > google > google > google > google > google > google > google","3b79845fd5657ada3f43944fe88bd040",1
"2682","google > (direct) > google > google > (direct) > google > google > google > google > google > google > google > google > google > google > google > google > google > google > google > (direct) > (direct) > google > google > google > google > google > google > google > google > google > google > google > (direct) > google","3b79845fd5657ada3f43944fe88bd040",1
"2683","google > (direct) > google > google > facebook > google > google","3b79845fd5657ada3f43944fe88bd040",1
"2684","google > (direct) > google > google > instagram > google > instagram > google > google","3b79845fd5657ada3f43944fe88bd040",1
"2685","google > (direct) > google > (direct)","1993f65434b1cbcadb530e57e6595681",1
"2686","google > (direct) > google > (direct)","07f8d6ebb7157745c9756a45b8112a7e",1
"2687","google > (direct) > google > (direct) > onet.pl > bestedu.pl > (direct) > google > (direct)","f4698b0b2fd14875f254438044592edf",1
"2688","google > (direct) > google > (direct) > google","3b79845fd5657ada3f43944fe88bd040",1
"2689","google > (direct) > google > (direct) > google > onet.pl","3b79845fd5657ada3f43944fe88bd040",1
"2690","google > (direct) > google > (direct) > google > onet.pl > (direct)","3b79845fd5657ada3f43944fe88bd040",1
"2691","google > (direct) > google > (direct) > google > google","3b79845fd5657ada3f43944fe88bd040",1
"2692","google > (direct) > google > (direct) > google > google > google","3b79845fd5657ada3f43944fe88bd040",1
"2693","google > (direct) > google > (direct) > (direct)","07f8d6ebb7157745c9756a45b8112a7e",1
"2694","google > (direct) > google > (direct) > (direct) > onet.pl > (direct) > (direct) > (direct) > (direct) > (direct)","3b79845fd5657ada3f43944fe88bd040",1
"2695","google > (direct) > google > (direct) > (direct) > lm.facebook.com","3b79845fd5657ada3f43944fe88bd040",1
"2696","google > (direct) > google > poczta.wp.pl","fb1bd0ff80bb64b6d2ff4ae455e8466c",1
"2697","google > (direct) > google > instagram > google","031f7ffa576174386e1cf85e8a253a7d",1
"2698","google > (direct) > google > instagram","ecc319a6684a4ed14844a7b5c4290638",1
"2699","google > (direct) > google > instagram > google","debf9a60003708358a9b923ff19a4abb",1
"2700","google > (direct) > google > instagram > google","b9278936ca2101c37d7b82811f1e8df4",1
"2701","google > (direct) > google > instagram > google > poczta.o2.pl","3b79845fd5657ada3f43944fe88bd040",1
"2702","google > (direct) > (direct)","1750fce9af681b4977caaa0462494f17",1
"2703","google > (direct) > (direct)","0936f100eafcca0967ae76f5a5f3b053",1
"2704","google > (direct) > (direct)","8ff00bcf7e3385ad3c417d21dae18b25",1
"2705","google > (direct) > (direct)","2268b234d6083fb715f9b3ccdd07fad3",1
"2706","google > (direct) > (direct)","043b36998703d545df1bafe618e81452",1
"2707","google > (direct) > (direct)","1279fe0c972226488aaabb3a8cae08da",1
"2708","google > (direct) > (direct)","6dae41b0e14e563d36bc669cbbffd4a9",1
"2709","google > (direct) > (direct)","03220ec6f2527b987d1e298b1ed22c8e",1
"2710","google > (direct) > (direct)","eaceefa0feec43ad2763ee5fd249c6e3",1
"2711","google > (direct) > (direct)","391726a63263b4ecd23c3d19a080e541",1
"2712","google > (direct) > (direct)","324d89dde2e73097b32b9b427f48e264",1
"2713","google > (direct) > (direct)","906e8ef1f8695a7a0456d9328ea0ce4d",1
"2714","google > (direct) > (direct)","26a9cb376954c425c9d4e029b5e2e89a",1
"2715","google > (direct) > (direct)","d22c5c5dd1a50887aa4a89b1c070399e",1
"2716","google > (direct) > (direct)","6c37732ff9c892d8f727d53ee8d4a70d",1
"2717","google > (direct) > (direct)","a5f73803dc2e60403ff6e7ae1940f47b",1
"2718","google > (direct) > (direct)","b756eeb2b1a3749057781958488bac58",1
"2719","google > (direct) > (direct)","5df5c2cd7a84c095ef456032a8829515",1
"2720","google > (direct) > (direct)","5e966973df94969e328697bab86c06fb",1
"2721","google > (direct) > (direct)","9248a7f7e510441f74f3a473116529e8",1
"2722","google > (direct) > (direct)","2fc50999227f67bb7bc33324f3958fc0",1
"2723","google > (direct) > (direct)","7c77e4e6da56e40f804beac58d10f327",1
"2724","google > (direct) > (direct)","af68e38c3b5849476a9e9f0c1ce7026a",1
"2725","google > (direct) > (direct)","7e2948a05b6e95a16e7e0280f8f7cc7d",1
"2726","google > (direct) > (direct)","e442a295172fe1701d518251091dfb67",1
"2727","google > (direct) > (direct)","59d28fed8cf2e633cf36765b9fe43e30",1
"2728","google > (direct) > (direct)","9df310e5ae870f267090c311f09620da",1
"2729","google > (direct) > (direct)","539e1e4fe7eb233f662bf75a316ef04b",1
"2730","google > (direct) > (direct)","5374dc635605e34336b6a875c160d6ce",1
"2731","google > (direct) > (direct)","c0fc2565965ddfae34793b6b3a7958a8",1
"2732","google > (direct) > (direct)","aafb0cc992a0bd6aeb80f228e3a4a890",1
"2733","google > (direct) > (direct)","9738b4603efd0ffb39fb1adb2d27dfd7",1
"2734","google > (direct) > (direct)","e3fb667831069f01f4a9cd542cecefbf",1
"2735","google > (direct) > (direct)","19e6194e3c78a7c6a40e17661c87d3a8",1
"2736","google > (direct) > (direct)","a00021cde2d6db78314f825fed6a9718",1
"2737","google > (direct) > (direct)","0f37b33d1d74dee1a4ca2b7ae6ea0226",1
"2738","google > (direct) > (direct)","265744d863c7ef0f9e07467bb1513096",1
"2739","google > (direct) > (direct)","04a63a437e9f1633e1bdfc66e4e95fdb",1
"2740","google > (direct) > (direct)","90e09a49e1a8738b652c4bad349ce3e3",1
"2741","google > (direct) > (direct)","345b655639508b26e1fa1824e3a4fd91",1
"2742","google > (direct) > (direct)","88128599fafecdf7a7f7ce030a04c3a2",1
"2743","google > (direct) > (direct)","c77484301e8e4bbe081fc6d09244f326",1
"2744","google > (direct) > (direct)","2ecd87e875cb1a7297d8be77f2b8f75c",1
"2745","google > (direct) > (direct)","3158b847466bd56c373b7f7bc1958294",1
"2746","google > (direct) > (direct) > bestedu.pl","3b79845fd5657ada3f43944fe88bd040",1
"2747","google > (direct) > (direct) > bestedu.pl > google","3b79845fd5657ada3f43944fe88bd040",1
"2748","google > (direct) > (direct) > bestedu.pl > google > google","3b79845fd5657ada3f43944fe88bd040",1
"2749","google > (direct) > (direct) > bestedu.pl > google > (direct)","3b79845fd5657ada3f43944fe88bd040",1
"2750","google > (direct) > (direct) > bestedu.pl > bestedu.pl > google > (direct) > (direct) > bestedu.pl","3b79845fd5657ada3f43944fe88bd040",1
"2751","google > (direct) > (direct) > bestedu.pl > bestedu.pl > (direct)","3b79845fd5657ada3f43944fe88bd040",1
"2752","google > (direct) > (direct) > bestedu.pl > instagram > bestedu.pl","3b79845fd5657ada3f43944fe88bd040",1
"2753","google > (direct) > (direct) > fb > facebook.com > optimise > facebook.com","953d3e9e9acf0f81e1a06ea77026dd63",1
"2754","google > (direct) > (direct) > onet.pl","916a74de4ea9bd74c6fcdec3f1180b19",1
"2755","google > (direct) > (direct) > onet.pl > bestedu.pl","3b79845fd5657ada3f43944fe88bd040",1
"2756","google > (direct) > (direct) > onet.pl > bestedu.pl > (direct) > (direct)","3b79845fd5657ada3f43944fe88bd040",1
"2757","google > (direct) > (direct) > onet.pl > bestedu.pl > (direct) > (direct) > (direct)","3b79845fd5657ada3f43944fe88bd040",1
"2758","google > (direct) > (direct) > onet.pl > google","3b79845fd5657ada3f43944fe88bd040",1
"2759","google > (direct) > (direct) > onet.pl > (direct) > (direct)","e23026e144135981eed7f2275da6a08e",1
"2760","google > (direct) > (direct) > google","ddd976ae0d8f00555ea8911e3a1248b2",1
"2761","google > (direct) > (direct) > google","90e09a49e1a8738b652c4bad349ce3e3",1
"2762","google > (direct) > (direct) > google > google > onet.pl","3b79845fd5657ada3f43944fe88bd040",1
"2763","google > (direct) > (direct) > google > google > onet.pl > google > (direct) > (direct) > (direct)","3b79845fd5657ada3f43944fe88bd040",1
"2764","google > (direct) > (direct) > google > google > onet.pl > google > (direct) > (direct) > (direct) > (direct)","3b79845fd5657ada3f43944fe88bd040",1
"2765","google > (direct) > (direct) > google > google > google > google > (direct) > google > google > google > google > google","3b79845fd5657ada3f43944fe88bd040",1
"2766","google > (direct) > (direct) > google > google > (direct)","9c62f20515a452534e284ad5f22ae310",1
"2767","google > (direct) > (direct) > google > (direct)","ddd976ae0d8f00555ea8911e3a1248b2",1
"2768","google > (direct) > (direct) > google > (direct)","1605914940305dc87ec916c0b109683c",1
"2769","google > (direct) > (direct) > google > (direct)","3b79845fd5657ada3f43944fe88bd040",1
"2770","google > (direct) > (direct) > (direct)","6d9922fc20b3a677a1a975619fccd1de",1
"2771","google > (direct) > (direct) > (direct)","55c550169f948484ec5220c7c68fc28e",1
"2772","google > (direct) > (direct) > (direct)","728bdc720f083166850686d1327b6c9f",1
"2773","google > (direct) > (direct) > (direct)","8ff00bcf7e3385ad3c417d21dae18b25",1
"2774","google > (direct) > (direct) > (direct)","391726a63263b4ecd23c3d19a080e541",1
"2775","google > (direct) > (direct) > (direct)","6c37732ff9c892d8f727d53ee8d4a70d",1
"2776","google > (direct) > (direct) > (direct)","a5f73803dc2e60403ff6e7ae1940f47b",1
"2777","google > (direct) > (direct) > (direct)","e442a295172fe1701d518251091dfb67",1
"2778","google > (direct) > (direct) > (direct)","9738b4603efd0ffb39fb1adb2d27dfd7",1
"2779","google > (direct) > (direct) > (direct)","265744d863c7ef0f9e07467bb1513096",1
"2780","google > (direct) > (direct) > (direct)","02db64dcae36cdb7dbda1ce4ae0de440",1
"2781","google > (direct) > (direct) > (direct) > bestedu.pl > (direct) > google > (direct)","3b79845fd5657ada3f43944fe88bd040",1
"2782","google > (direct) > (direct) > (direct) > bestedu.pl > (direct) > google > (direct) > (direct) > (direct)","3b79845fd5657ada3f43944fe88bd040",1
"2783","google > (direct) > (direct) > (direct) > bestedu.pl > (direct) > google > (direct) > (direct) > (direct) > (direct) > (direct)","3b79845fd5657ada3f43944fe88bd040",1
"2784","google > (direct) > (direct) > (direct) > bestedu.pl > (direct) > google > (direct) > (direct) > (direct) > (direct) > (direct) > google","3b79845fd5657ada3f43944fe88bd040",1
"2785","google > (direct) > (direct) > (direct) > bestedu.pl > (direct) > google > (direct) > (direct) > (direct) > (direct) > (direct) > google > google","3b79845fd5657ada3f43944fe88bd040",1
"2786","google > (direct) > (direct) > (direct) > bestedu.pl > (direct) > google > (direct) > (direct) > (direct) > (direct) > (direct) > google > google > google","3b79845fd5657ada3f43944fe88bd040",1
"2787","google > (direct) > (direct) > (direct) > onet.pl > bestedu.pl","3b79845fd5657ada3f43944fe88bd040",1
"2788","google > (direct) > (direct) > (direct) > onet.pl > google","3b79845fd5657ada3f43944fe88bd040",1
"2789","google > (direct) > (direct) > (direct) > onet.pl > google > google > google > (direct) > (direct) > (direct) > (direct) > (direct) > google > google > google > google > (direct) > (direct) > (direct) > (direct)","3b79845fd5657ada3f43944fe88bd040",1
"2790","google > (direct) > (direct) > (direct) > onet.pl > google > google > google > (direct) > (direct) > (direct) > (direct) > (direct) > google > google > google > google > (direct) > (direct) > (direct) > (direct) > (direct)","3b79845fd5657ada3f43944fe88bd040",1
"2791","google > (direct) > (direct) > (direct) > google > bestedu.pl > google > google","3b79845fd5657ada3f43944fe88bd040",1
"2792","google > (direct) > (direct) > (direct) > google > google > google","3b79845fd5657ada3f43944fe88bd040",1
"2793","google > (direct) > (direct) > (direct) > google > google > (direct) > google","79d5561779780a8dc2a025d0d752fdcf",1
"2794","google > (direct) > (direct) > (direct) > google > google > (direct) > google > (direct)","3b79845fd5657ada3f43944fe88bd040",1
"2795","google > (direct) > (direct) > (direct) > (direct)","6d9922fc20b3a677a1a975619fccd1de",1
"2796","google > (direct) > (direct) > (direct) > (direct)","8ff00bcf7e3385ad3c417d21dae18b25",1
"2797","google > (direct) > (direct) > (direct) > (direct)","6c37732ff9c892d8f727d53ee8d4a70d",1
"2798","google > (direct) > (direct) > (direct) > (direct)","1dbb3b8238be47a82f511e61aa7855e5",1
"2799","google > (direct) > (direct) > (direct) > (direct)","e442a295172fe1701d518251091dfb67",1
"2800","google > (direct) > (direct) > (direct) > (direct) > bestedu.pl > google","3b79845fd5657ada3f43944fe88bd040",1
"2801","google > (direct) > (direct) > (direct) > (direct) > bestedu.pl > google > google > google","3b79845fd5657ada3f43944fe88bd040",1
"2802","google > (direct) > (direct) > (direct) > (direct) > google","3b79845fd5657ada3f43944fe88bd040",1
"2803","google > (direct) > (direct) > (direct) > (direct) > (direct)","6d9922fc20b3a677a1a975619fccd1de",1
"2804","google > (direct) > (direct) > (direct) > (direct) > (direct)","6c37732ff9c892d8f727d53ee8d4a70d",1
"2805","google > (direct) > (direct) > (direct) > (direct) > (direct) > onet.pl > (direct) > google > google > onet.pl","3b79845fd5657ada3f43944fe88bd040",1
"2806","google > (direct) > (direct) > (direct) > (direct) > (direct) > onet.pl > (direct) > google > google > onet.pl > (direct)","3b79845fd5657ada3f43944fe88bd040",1
"2807","google > (direct) > (direct) > (direct) > (direct) > (direct) > (direct)","6d9922fc20b3a677a1a975619fccd1de",1
"2808","google > (direct) > (direct) > (direct) > (direct) > (direct) > (direct) > google > (direct) > (direct) > (direct) > (direct) > (direct) > (direct) > (direct) > google","083b75c7d40ca3b873f9c1daf8bafc4b",1
"2809","google > (direct) > (direct) > (direct) > (direct) > (direct) > (direct) > (direct)","6d9922fc20b3a677a1a975619fccd1de",1
"2810","google > (direct) > (direct) > (direct) > (direct) > (direct) > (direct) > (direct) > (direct) > bestedu.pl > (direct) > (direct) > (direct) > (direct) > google","3b79845fd5657ada3f43944fe88bd040",1
"2811","google > (direct) > (direct) > (direct) > (direct) > (direct) > (direct) > (direct) > (direct) > bestedu.pl > (direct) > (direct) > (direct) > (direct) > google > (direct)","3b79845fd5657ada3f43944fe88bd040",1
"2812","google > (direct) > (direct) > (direct) > (direct) > (direct) > (direct) > (direct) > (direct) > bestedu.pl > (direct) > (direct) > (direct) > (direct) > google > (direct) > (direct)","3b79845fd5657ada3f43944fe88bd040",1
"2813","google > (direct) > (direct) > (direct) > (direct) > (direct) > (direct) > (direct) > (direct) > (direct) > (direct) > bing > (direct) > (direct) > (direct) > (direct) > (direct) > (direct) > (direct) > (direct) > (direct) > (direct)","3b79845fd5657ada3f43944fe88bd040",1
"2814","google > (direct) > (direct) > (direct) > (direct) > (direct) > (direct) > (direct) > (direct) > (direct) > (direct) > (direct)","3b79845fd5657ada3f43944fe88bd040",1
"2815","google > (direct) > (direct) > (direct) > (direct) > (direct) > (direct) > (direct) > (direct) > (direct) > (direct) > (direct) > google","3b79845fd5657ada3f43944fe88bd040",1
"2816","google > (direct) > (direct) > (direct) > (direct) > (direct) > (direct) > (direct) > (direct) > (direct) > (direct) > (direct) > google > (direct) > (direct) > (direct)","3b79845fd5657ada3f43944fe88bd040",1
"2817","google > (direct) > (direct) > (direct) > (direct) > (direct) > (direct) > (direct) > (direct) > (direct) > (direct) > (direct) > (direct)","3b79845fd5657ada3f43944fe88bd040",1
"2818","google > (direct) > (direct) > (direct) > (direct) > (direct) > (direct) > (direct) > (direct) > (direct) > (direct) > (direct) > (direct) > (direct)","3b79845fd5657ada3f43944fe88bd040",1
"2819","google > (direct) > (direct) > (direct) > (direct) > (direct) > (direct) > (direct) > (direct) > (direct) > (direct) > (direct) > (direct) > (direct) > (direct)","3b79845fd5657ada3f43944fe88bd040",1
"2820","google > (direct) > (direct) > (direct) > (direct) > (direct) > (direct) > (direct) > (direct) > (direct) > (direct) > (direct) > (direct) > (direct) > (direct) > (direct) > (direct)","3b79845fd5657ada3f43944fe88bd040",1
"2821","google > (direct) > (direct) > (direct) > (direct) > (direct) > (direct) > (direct) > (direct) > (direct) > (direct) > (direct) > (direct) > (direct) > (direct) > (direct) > (direct) > facebook.com","3b79845fd5657ada3f43944fe88bd040",1
"2822","google > (direct) > (direct) > (direct) > (direct) > (direct) > (direct) > poczta.interia.pl","3b79845fd5657ada3f43944fe88bd040",1
"2823","google > (direct) > (direct) > (direct) > (direct) > instagram","e4cfc87326371a9a5897bd599dc5a3b7",1
"2824","google > (direct) > (direct) > (direct) > (direct) > instagram > (direct)","e4cfc87326371a9a5897bd599dc5a3b7",1
"2825","google > (direct) > (direct) > (direct) > (direct) > instagram > (direct) > (direct)","e4cfc87326371a9a5897bd599dc5a3b7",1
"2826","google > (direct) > (direct) > (direct) > (direct) > instagram > (direct) > (direct) > (direct)","e4cfc87326371a9a5897bd599dc5a3b7",1
"2827","google > (direct) > (direct) > (direct) > (direct) > instagram > (direct) > (direct) > (direct) > (direct)","e4cfc87326371a9a5897bd599dc5a3b7",1
"2828","google > (direct) > (direct) > (direct) > (direct) > instagram > (direct) > (direct) > (direct) > (direct) > (direct) > (direct)","e4cfc87326371a9a5897bd599dc5a3b7",1
"2829","google > (direct) > (direct) > poczta.wp.pl","3b79845fd5657ada3f43944fe88bd040",1
"2830","google > (direct) > (direct) > poczta.wp.pl > (direct) > google","3b79845fd5657ada3f43944fe88bd040",1
"2831","google > (direct) > (direct) > poczta.wp.pl > (direct) > google > google","3b79845fd5657ada3f43944fe88bd040",1
"2832","google > (direct) > (direct) > poczta.o2.pl","3b79845fd5657ada3f43944fe88bd040",1
"2833","google > (direct) > (direct) > instagram","3b79845fd5657ada3f43944fe88bd040",1
"2834","google > (direct) > (direct) > instagram > google","c0d45f7d830fa4502b1586774626ff09",1
"2835","google > (direct) > (direct) > librus.pl > google","3b79845fd5657ada3f43944fe88bd040",1
"2836","google > (direct) > facebook","3b79845fd5657ada3f43944fe88bd040",1
"2837","google > (direct) > facebook > google","3b79845fd5657ada3f43944fe88bd040",1
"2838","google > (direct) > facebook > (direct) > bestedu.pl","ba9d462c22c90106884500cae7698440",1
"2839","google > (direct) > facebook.com > (direct) > google > facebook.com > (direct) > (direct) > (direct) > (direct) > (direct)","538b9da9475d08f10fa0509d77e377ef",1
"2840","google > (direct) > facebook.com > (direct) > google > facebook.com > (direct) > (direct) > (direct) > (direct) > (direct) > (direct)","538b9da9475d08f10fa0509d77e377ef",1
"2841","google > (direct) > poczta.wp.pl > (direct) > (direct) > onet.pl","a073ac8beb14d36d3ec2c34a16ab198e",1
"2842","google > (direct) > poczta.wp.pl > (direct) > (direct) > onet.pl > bestedu.pl","a073ac8beb14d36d3ec2c34a16ab198e",1
"2843","google > (direct) > poczta.wp.pl > (direct) > (direct) > onet.pl > bestedu.pl > (direct)","a073ac8beb14d36d3ec2c34a16ab198e",1
"2844","google > (direct) > poczta.wp.pl > (direct) > (direct) > onet.pl > bestedu.pl > (direct) > (direct)","a073ac8beb14d36d3ec2c34a16ab198e",1
"2845","google > (direct) > poczta.wp.pl > (direct) > (direct) > onet.pl > bestedu.pl > (direct) > (direct) > (direct)","a073ac8beb14d36d3ec2c34a16ab198e",1
"2846","google > (direct) > l.facebook.com","3b79845fd5657ada3f43944fe88bd040",1
"2847","google > (direct) > poczta.onet.pl","79cb0ccb13c8f109b1939b9e36046f8d",1
"2848","google > (direct) > (direct) > onet.pl","3b79845fd5657ada3f43944fe88bd040",1
"2849","google > (direct) > instagram","3b79845fd5657ada3f43944fe88bd040",1
"2850","google > (direct) > instagram > google","3b79845fd5657ada3f43944fe88bd040",1
"2851","google > (direct) > instagram > google > (direct) > (direct)","3b79845fd5657ada3f43944fe88bd040",1
"2852","google > (direct) > instagram > google","3b79845fd5657ada3f43944fe88bd040",1
"2853","google > (direct) > instagram > google > (direct)","a48e21742aa15c845e3faff91ed47fe3",1
"2854","google > (direct) > instagram > instagram > google","3b79845fd5657ada3f43944fe88bd040",1
"2855","google > (direct) > instagram","0281905f25ba60f2cd9264feff4ab645",1
"2856","google > (direct) > instagram","5c1aab040613ee8514229f125132d30d",1
"2857","google > (direct) > instagram","3a70d8b5627939027a246244a5bfb023",1
"2858","google > (direct) > instagram","57a7c4d1ce405b6d9d734abba1d3c424",1
"2859","google > (direct) > instagram","b09202d5a45ef7cf6912a4af00f15f6f",1
"2860","google > (direct) > instagram","2b016a0d034cefa4a5d8ac318e17abe9",1
"2861","google > (direct) > instagram","a6b6514210344acea6e27bb81a91b99c",1
"2862","google > (direct) > instagram > onet.pl > google > (direct) > (direct) > (direct) > (direct) > (direct) > (direct) > (direct) > (direct) > (direct)","3b79845fd5657ada3f43944fe88bd040",1
"2863","google > (direct) > instagram > onet.pl > google > (direct) > (direct) > (direct) > (direct) > (direct) > (direct) > (direct) > (direct) > (direct) > (direct)","3b79845fd5657ada3f43944fe88bd040",1
"2864","google > (direct) > instagram > onet.pl > google > (direct) > (direct) > (direct) > (direct) > (direct) > (direct) > (direct) > (direct) > (direct) > (direct) > (direct)","3b79845fd5657ada3f43944fe88bd040",1
"2865","google > (direct) > instagram > google","2bd2cbd9b8e555e7d0ad0a3b93dac07b",1
"2866","google > (direct) > instagram > google","c845573a63363090669d24e1aedd73b3",1
"2867","google > (direct) > instagram > google","3dced176ee6c8563c4660d118ab7cc5a",1
"2868","google > (direct) > instagram > google","8812b095896f9b4e7f4a64cd98f99936",1
"2869","google > (direct) > instagram > google","06d4f6e8ca46c4c9377e5abe02521d45",1
"2870","google > (direct) > instagram > google > google","3b79845fd5657ada3f43944fe88bd040",1
"2871","google > (direct) > instagram > google > (direct)","5fc08e8224c177da69f75626ef9d11d1",1
"2872","google > (direct) > instagram > (direct)","5c1aab040613ee8514229f125132d30d",1
"2873","google > (direct) > instagram > (direct) > google > google","3b79845fd5657ada3f43944fe88bd040",1
"2874","google > (direct) > instagram > m.facebook.com","81a062c0609265681af51a7c89bafcf7",1
"2875","google > (direct) > instagram > (direct)","3b79845fd5657ada3f43944fe88bd040",1
"2876","google > (direct) > instagram > (direct) > (direct)","e8fb05a6830ffaad310d3b065515898e",1
"2877","google > (direct) > poczta.interia.pl > google","3b79845fd5657ada3f43944fe88bd040",1
"2878","google > (direct) > poczta.interia.pl > google > instagram","068d6dfc206e85868c7ee0d2d2760bd2",1
"2879","google > optimise","815320f76d75e1394c9d5e8770edea5a",1
"2880","google > optimise > optimise > google","3b79845fd5657ada3f43944fe88bd040",1
"2881","google > facebook > fb","3b79845fd5657ada3f43944fe88bd040",1
"2882","google > facebook > (direct)","d651ea17df811bb184c7e44285756baa",1
"2883","google > niceapp.pl > online.bswiecbork.pl","cd085813199b6f86d4d64c06e06c5c7b",1
"2884","google > facebook.com","0352fab831223c832cb60e08f8900279",1
"2885","google > poczta.wp.pl","6da5ce12d62dddd070b51d793b0dc2df",1
"2886","google > poczta.wp.pl","d4d60c8be62cb6ceb382b15732deb781",1
"2887","google > poczta.wp.pl > onet.pl","a26459a7d9a47ab947993b80b7b8335d",1
"2888","google > poczta.wp.pl > google","6c90512b9af5f45b175f6c217e1d4682",1
"2889","google > poczta.wp.pl > (direct) > onet.pl","12d97123908f212066e3e80fe0be48d7",1
"2890","google > poczta.wp.pl > (direct) > google > (direct)","3b79845fd5657ada3f43944fe88bd040",1
"2891","google > poczta.wp.pl > (direct) > (direct) > (direct)","3b79845fd5657ada3f43944fe88bd040",1
"2892","google > poczta.o2.pl > google > google","3b79845fd5657ada3f43944fe88bd040",1
"2893","google > poczta.o2.pl > (direct)","3b79845fd5657ada3f43944fe88bd040",1
"2894","google > poczta.o2.pl > (direct) > bestedu.pl > (direct)","3b79845fd5657ada3f43944fe88bd040",1
"2895","google > m.facebook.com > google","3b79845fd5657ada3f43944fe88bd040",1
"2896","google > m.facebook.com > google > google > google","3b79845fd5657ada3f43944fe88bd040",1
"2897","google > m.facebook.com > google > google > google > google","3b79845fd5657ada3f43944fe88bd040",1
"2898","google > e.bsparczew.pl","3f2a7bd4faade3569ecdf203134ba218",1
"2899","google > e.bsparczew.pl > (direct)","3b79845fd5657ada3f43944fe88bd040",1
"2900","google > l.facebook.com","702dde6d6ac08f4d0fc62dc028fecb90",1
"2901","google > l.facebook.com","39c82d8ce9e014f0af9c4a75eb3dd8d2",1
"2902","google > l.facebook.com > (direct)","71a1d88c6c182381e9fe55738c36a15c",1
"2903","google > l.facebook.com > (direct)","d21b6151ded3ddc1cff0c93d07037b51",1
